Name,ProductName,OrderDate,ProductUnitPrice,QuantityOrdered,Total
Alejandra Camino,Röd Kaviar,20131007,15.0,33,495.0
Alejandra Camino,Röd Kaviar,20120720,15.0,28,420.0
Alejandra Camino,Gumbär Gummibärchen,20120720,31.23,19,593.37
Alejandra Camino,Thüringer Rostbratwurst,20120720,123.79,46,5694.34
Alejandra Camino,Camembert Pierrot,20120720,34.0,37,1258.0
Alejandra Camino,Sasquatch Ale,20120720,14.0,7,98.0
Alejandra Camino,Manjimup Dried Apples,20120720,53.0,45,2385.0
Alejandra Camino,Steeleye Stout,20120720,18.0,37,666.0
Alejandra Camino,Aniseed Syrup,20120720,10.0,10,100.0
Alejandra Camino,Sirop d'érable,20120720,28.5,27,769.5
Alejandra Camino,Côte de Blaye,20120720,263.5,3,790.5
Alejandra Camino,Geitost,20120720,2.5,18,45.0
Alejandra Camino,Escargots de Bourgogne,20120720,13.25,23,304.75
Alejandra Camino,Louisiana Hot Spiced Okra,20120720,17.0,24,408.0
Alejandra Camino,Queso Cabrales,20120720,21.0,12,252.0
Alejandra Camino,Chai,20120720,18.0,15,270.0
Alejandra Camino,Wimmers gute Semmelknödel,20120720,33.25,4,133.0
Alejandra Camino,Tarte au sucre,20120720,49.3,50,2465.0
Alejandra Camino,Gula Malacca,20120720,19.45,37,719.65
Alejandra Camino,Gnocchi di nonna Alice,20120720,38.0,33,1254.0
Alejandra Camino,Northwoods Cranberry Sauce,20120720,40.0,7,280.0
Alejandra Camino,Mascarpone Fabioli,20120720,32.0,32,1024.0
Alejandra Camino,Outback Lager,20120720,15.0,48,720.0
Alejandra Camino,Konbu,20120720,6.0,18,108.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20120720,30.0,7,210.0
Alejandra Camino,Boston Crab Meat,20120720,18.4,5,92.0
Alejandra Camino,Gorgonzola Telino,20120720,12.5,15,187.5
Alejandra Camino,Carnarvon Tigers,20120720,62.5,24,1500.0
Alejandra Camino,Chocolade,20120720,12.75,3,38.25
Alejandra Camino,Sir Rodney's Scones,20120720,10.0,1,10.0
Alejandra Camino,Vegie-spread,20120720,43.9,22,965.8
Alejandra Camino,Teatime Chocolate Biscuits,20120720,9.2,40,368.0
Alejandra Camino,Gravad lax,20120720,26.0,12,312.0
Alejandra Camino,Schoggi Schokolade,20120720,43.9,24,1053.6
Alejandra Camino,Guaraná Fantástica,20120720,4.5,1,4.5
Alejandra Camino,Chef Anton's Gumbo Mix,20120720,21.35,26,555.1
Alejandra Camino,Alice Mutton,20120720,39.0,15,585.0
Alejandra Camino,Tofu,20120720,23.25,19,441.75
Alejandra Camino,Sir Rodney's Marmalade,20120720,81.0,37,2997.0
Alejandra Camino,Rogede sild,20120720,9.5,1,9.5
Alejandra Camino,Mozzarella di Giovanni,20120720,34.8,48,1670.4
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20120720,14.0,38,532.0
Alejandra Camino,Chartreuse verte,20120720,18.0,45,810.0
Alejandra Camino,Flotemysost,20120720,21.5,12,258.0
Alejandra Camino,Gudbrandsdalsost,20120720,36.0,43,1548.0
Alejandra Camino,Ipoh Coffee,20120720,46.0,43,1978.0
Alejandra Camino,Chang,20120720,19.0,28,532.0
Alejandra Camino,Rössle Sauerkraut,20120720,45.6,7,319.2
Alejandra Camino,Grandma's Boysenberry Spread,20120720,25.0,44,1100.0
Alejandra Camino,Ikura,20120720,31.0,45,1395.0
Alejandra Camino,Queso Manchego La Pastora,20120720,38.0,5,190.0
Alejandra Camino,Rhönbräu Klosterbier,20120720,7.75,40,310.0
Alejandra Camino,Ravioli Angelo,20120720,19.5,23,448.5
Alejandra Camino,Valkoinen suklaa,20120720,16.25,46,747.5
Alejandra Camino,Gustaf's Knäckebröd,20120720,21.0,10,210.0
Alejandra Camino,Pâté chinois,20120720,24.0,42,1008.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20120720,22.0,41,902.0
Alejandra Camino,Inlagd Sill,20120720,19.0,21,399.0
Alejandra Camino,Original Frankfurter grüne Soße,20120720,13.0,17,221.0
Alejandra Camino,Maxilaku,20120720,20.0,35,700.0
Alejandra Camino,Zaanse koeken,20120720,9.5,22,209.0
Alejandra Camino,Nord-Ost Matjeshering,20120720,25.89,4,103.56
Alejandra Camino,Tourtière,20120720,7.45,24,178.8
Alejandra Camino,Genen Shouyu,20120720,15.5,44,682.0
Alejandra Camino,Mishi Kobe Niku,20120720,97.0,48,4656.0
Alejandra Camino,Pavlova,20120720,17.45,35,610.75
Alejandra Camino,Laughing Lumberjack Lager,20120720,14.0,45,630.0
Alejandra Camino,Scottish Longbreads,20120720,12.5,10,125.0
Alejandra Camino,Raclette Courdavault,20120720,55.0,43,2365.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20120720,14.0,12,168.0
Alejandra Camino,Spegesild,20120720,12.0,27,324.0
Alejandra Camino,Tunnbröd,20120720,9.0,18,162.0
Alejandra Camino,Perth Pasties,20120720,32.8,48,1574.4
Alejandra Camino,Filo Mix,20120720,7.0,3,21.0
Alejandra Camino,Jack's New England Clam Chowder,20120720,9.65,33,318.45
Alejandra Camino,Schoggi Schokolade,20151011,43.9,47,2063.3
Alejandra Camino,Scottish Longbreads,20151011,12.5,41,512.5
Alejandra Camino,Chef Anton's Gumbo Mix,20151011,21.35,25,533.75
Alejandra Camino,Gula Malacca,20151011,19.45,30,583.5
Alejandra Camino,Pavlova,20151011,17.45,5,87.25
Alejandra Camino,Camembert Pierrot,20151011,34.0,37,1258.0
Alejandra Camino,Teatime Chocolate Biscuits,20151011,9.2,43,395.6
Alejandra Camino,Perth Pasties,20151011,32.8,49,1607.2
Alejandra Camino,Grandma's Boysenberry Spread,20151011,25.0,31,775.0
Alejandra Camino,Chocolade,20151011,12.75,21,267.75
Alejandra Camino,Sir Rodney's Marmalade,20151011,81.0,19,1539.0
Alejandra Camino,Jack's New England Clam Chowder,20151011,9.65,26,250.9
Alejandra Camino,Gumbär Gummibärchen,20151011,31.23,4,124.92
Alejandra Camino,Ikura,20151011,31.0,25,775.0
Alejandra Camino,Sasquatch Ale,20151011,14.0,37,518.0
Alejandra Camino,Wimmers gute Semmelknödel,20151011,33.25,48,1596.0
Alejandra Camino,Konbu,20151011,6.0,50,300.0
Alejandra Camino,Tourtière,20151011,7.45,15,111.75
Alejandra Camino,Côte de Blaye,20151011,263.5,1,263.5
Alejandra Camino,Rössle Sauerkraut,20151011,45.6,43,1960.8
Alejandra Camino,Guaraná Fantástica,20151011,4.5,49,220.5
Alejandra Camino,Zaanse koeken,20151011,9.5,40,380.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20151011,30.0,33,990.0
Alejandra Camino,Pâté chinois,20151011,24.0,16,384.0
Alejandra Camino,Chang,20151011,19.0,23,437.0
Alejandra Camino,Filo Mix,20151011,7.0,5,35.0
Alejandra Camino,Original Frankfurter grüne Soße,20151011,13.0,11,143.0
Alejandra Camino,Mishi Kobe Niku,20151011,97.0,23,2231.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20151011,22.0,23,506.0
Alejandra Camino,Northwoods Cranberry Sauce,20151011,40.0,11,440.0
Alejandra Camino,Chartreuse verte,20151011,18.0,19,342.0
Alejandra Camino,Gorgonzola Telino,20151011,12.5,16,200.0
Alejandra Camino,Vegie-spread,20151011,43.9,43,1887.7
Alejandra Camino,Rhönbräu Klosterbier,20151011,7.75,24,186.0
Alejandra Camino,Aniseed Syrup,20151011,10.0,37,370.0
Alejandra Camino,Flotemysost,20151011,21.5,7,150.5
Alejandra Camino,Inlagd Sill,20151011,19.0,32,608.0
Alejandra Camino,Ipoh Coffee,20151011,46.0,47,2162.0
Alejandra Camino,Valkoinen suklaa,20151011,16.25,20,325.0
Alejandra Camino,Steeleye Stout,20151011,18.0,39,702.0
Alejandra Camino,Spegesild,20151011,12.0,33,396.0
Alejandra Camino,Laughing Lumberjack Lager,20151011,14.0,22,308.0
Alejandra Camino,Sirop d'érable,20151011,28.5,41,1168.5
Alejandra Camino,Tarte au sucre,20151011,49.3,34,1676.2
Alejandra Camino,Chai,20151011,18.0,36,648.0
Alejandra Camino,Mascarpone Fabioli,20151011,32.0,18,576.0
Alejandra Camino,Lakkalikööri,20151011,18.0,37,666.0
Alejandra Camino,Alice Mutton,20151011,39.0,48,1872.0
Alejandra Camino,Sir Rodney's Scones,20151011,10.0,34,340.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20151011,21.05,23,484.15
Alejandra Camino,Tofu,20151011,23.25,34,790.5
Alejandra Camino,Rogede sild,20151011,9.5,50,475.0
Alejandra Camino,Longlife Tofu,20151011,10.0,41,410.0
Alejandra Camino,Gravad lax,20151011,26.0,38,988.0
Alejandra Camino,Gustaf's Knäckebröd,20151011,21.0,39,819.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20151011,14.0,28,392.0
Alejandra Camino,Escargots de Bourgogne,20151011,13.25,39,516.75
Alejandra Camino,Carnarvon Tigers,20151011,62.5,24,1500.0
Alejandra Camino,Gudbrandsdalsost,20151011,36.0,15,540.0
Alejandra Camino,Ravioli Angelo,20151011,19.5,21,409.5
Alejandra Camino,Lakkalikööri,20120803,18.0,38,684.0
Alejandra Camino,Perth Pasties,20120803,32.8,12,393.6
Alejandra Camino,Chang,20120803,19.0,19,361.0
Alejandra Camino,Röd Kaviar,20120803,15.0,25,375.0
Alejandra Camino,Tofu,20120803,23.25,20,465.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20120803,14.0,29,406.0
Alejandra Camino,Aniseed Syrup,20120803,10.0,24,240.0
Alejandra Camino,Vegie-spread,20120803,43.9,14,614.6
Alejandra Camino,Laughing Lumberjack Lager,20120803,14.0,3,42.0
Alejandra Camino,Rogede sild,20120803,9.5,33,313.5
Alejandra Camino,Sir Rodney's Scones,20120803,10.0,34,340.0
Alejandra Camino,Ravioli Angelo,20120803,19.5,35,682.5
Alejandra Camino,Chef Anton's Cajun Seasoning,20120803,22.0,27,594.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20120803,30.0,43,1290.0
Alejandra Camino,Tunnbröd,20120803,9.0,5,45.0
Alejandra Camino,Genen Shouyu,20120803,15.5,45,697.5
Alejandra Camino,Chef Anton's Gumbo Mix,20120803,21.35,38,811.3
Alejandra Camino,Gula Malacca,20120803,19.45,20,389.0
Alejandra Camino,Gravad lax,20120803,26.0,10,260.0
Alejandra Camino,Gnocchi di nonna Alice,20120803,38.0,50,1900.0
Alejandra Camino,Valkoinen suklaa,20120803,16.25,15,243.75
Alejandra Camino,Chai,20120803,18.0,26,468.0
Alejandra Camino,Boston Crab Meat,20120803,18.4,42,772.8
Alejandra Camino,Sir Rodney's Marmalade,20120803,81.0,19,1539.0
Alejandra Camino,Gudbrandsdalsost,20120803,36.0,7,252.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20120803,21.05,4,84.2
Alejandra Camino,Thüringer Rostbratwurst,20120803,123.79,46,5694.34
Alejandra Camino,Gnocchi di nonna Alice,20150128,38.0,27,1026.0
Alejandra Camino,Mozzarella di Giovanni,20150128,34.8,20,696.0
Alejandra Camino,Maxilaku,20150128,20.0,4,80.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20150128,14.0,44,616.0
Alejandra Camino,Laughing Lumberjack Lager,20150128,14.0,16,224.0
Alejandra Camino,Original Frankfurter grüne Soße,20150128,13.0,32,416.0
Alejandra Camino,Ravioli Angelo,20150128,19.5,12,234.0
Alejandra Camino,Raclette Courdavault,20150128,55.0,1,55.0
Alejandra Camino,Konbu,20150128,6.0,41,246.0
Alejandra Camino,Gorgonzola Telino,20150128,12.5,22,275.0
Alejandra Camino,Sasquatch Ale,20150128,14.0,36,504.0
Alejandra Camino,Rhönbräu Klosterbier,20150128,7.75,25,193.75
Alejandra Camino,Grandma's Boysenberry Spread,20150128,25.0,47,1175.0
Alejandra Camino,Gumbär Gummibärchen,20150128,31.23,3,93.69
Alejandra Camino,Gustaf's Knäckebröd,20150128,21.0,9,189.0
Alejandra Camino,Aniseed Syrup,20150128,10.0,47,470.0
Alejandra Camino,Steeleye Stout,20150128,18.0,44,792.0
Alejandra Camino,Ikura,20150128,31.0,13,403.0
Alejandra Camino,Nord-Ost Matjeshering,20150128,25.89,30,776.7
Alejandra Camino,Scottish Longbreads,20150128,12.5,48,600.0
Alejandra Camino,Spegesild,20150128,12.0,42,504.0
Alejandra Camino,Outback Lager,20150128,15.0,49,735.0
Alejandra Camino,Gudbrandsdalsost,20150128,36.0,29,1044.0
Alejandra Camino,Northwoods Cranberry Sauce,20150128,40.0,40,1600.0
Alejandra Camino,Tourtière,20150128,7.45,8,59.6
Alejandra Camino,Tofu,20150128,23.25,28,651.0
Alejandra Camino,Wimmers gute Semmelknödel,20150128,33.25,33,1097.25
Alejandra Camino,Manjimup Dried Apples,20150128,53.0,35,1855.0
Alejandra Camino,Pavlova,20150128,17.45,14,244.3
Alejandra Camino,Filo Mix,20150128,7.0,18,126.0
Alejandra Camino,Rössle Sauerkraut,20150128,45.6,22,1003.2
Alejandra Camino,Flotemysost,20150128,21.5,46,989.0
Alejandra Camino,Röd Kaviar,20150128,15.0,45,675.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20150128,14.0,5,70.0
Alejandra Camino,Vegie-spread,20150128,43.9,32,1404.8
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20150128,21.05,49,1031.45
Alejandra Camino,Alice Mutton,20150128,39.0,27,1053.0
Alejandra Camino,Guaraná Fantástica,20150128,4.5,14,63.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20150128,30.0,46,1380.0
Alejandra Camino,Camembert Pierrot,20150128,34.0,42,1428.0
Alejandra Camino,Chai,20150128,18.0,28,504.0
Alejandra Camino,Queso Manchego La Pastora,20150128,38.0,39,1482.0
Alejandra Camino,Mishi Kobe Niku,20150128,97.0,11,1067.0
Alejandra Camino,Chang,20150128,19.0,50,950.0
Alejandra Camino,Escargots de Bourgogne,20150128,13.25,34,450.5
Alejandra Camino,Mascarpone Fabioli,20150128,32.0,29,928.0
Alejandra Camino,Thüringer Rostbratwurst,20150128,123.79,32,3961.28
Alejandra Camino,Chocolade,20150128,12.75,43,548.25
Alejandra Camino,Sir Rodney's Marmalade,20150128,81.0,7,567.0
Alejandra Camino,Rogede sild,20150128,9.5,4,38.0
Alejandra Camino,Pâté chinois,20150128,24.0,30,720.0
Alejandra Camino,Tunnbröd,20150128,9.0,16,144.0
Alejandra Camino,Perth Pasties,20150128,32.8,41,1344.8
Alejandra Camino,Longlife Tofu,20150128,10.0,20,200.0
Alejandra Camino,Boston Crab Meat,20150128,18.4,5,92.0
Alejandra Camino,Lakkalikööri,20150128,18.0,27,486.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20150128,22.0,23,506.0
Alejandra Camino,Chartreuse verte,20150128,18.0,12,216.0
Alejandra Camino,Gula Malacca,20150128,19.45,50,972.5
Alejandra Camino,Inlagd Sill,20150128,19.0,13,247.0
Alejandra Camino,Schoggi Schokolade,20150128,43.9,23,1009.7
Alejandra Camino,Jack's New England Clam Chowder,20150128,9.65,26,250.9
Alejandra Camino,Louisiana Hot Spiced Okra,20150128,17.0,24,408.0
Alejandra Camino,Carnarvon Tigers,20150128,62.5,33,2062.5
Alejandra Camino,Sir Rodney's Scones,20150128,10.0,3,30.0
Alejandra Camino,Valkoinen suklaa,20150128,16.25,3,48.75
Alejandra Camino,Genen Shouyu,20150128,15.5,44,682.0
Alejandra Camino,Gravad lax,20150128,26.0,1,26.0
Alejandra Camino,Chef Anton's Gumbo Mix,20150128,21.35,23,491.05
Alejandra Camino,Tarte au sucre,20150128,49.3,15,739.5
Alejandra Camino,Ipoh Coffee,20150128,46.0,23,1058.0
Alejandra Camino,Geitost,20150128,2.5,50,125.0
Alejandra Camino,Guaraná Fantástica,20130417,4.5,16,72.0
Alejandra Camino,Ravioli Angelo,20130417,19.5,19,370.5
Alejandra Camino,Röd Kaviar,20130417,15.0,18,270.0
Alejandra Camino,Queso Cabrales,20130417,21.0,12,252.0
Alejandra Camino,Chai,20130417,18.0,34,612.0
Alejandra Camino,Manjimup Dried Apples,20130417,53.0,35,1855.0
Alejandra Camino,Filo Mix,20130417,7.0,28,196.0
Alejandra Camino,Lakkalikööri,20130417,18.0,32,576.0
Alejandra Camino,Gudbrandsdalsost,20130417,36.0,19,684.0
Alejandra Camino,Thüringer Rostbratwurst,20130417,123.79,33,4085.07
Alejandra Camino,Côte de Blaye,20130417,263.5,26,6851.0
Alejandra Camino,Tourtière,20130417,7.45,40,298.0
Alejandra Camino,Rogede sild,20130417,9.5,1,9.5
Alejandra Camino,Chang,20130417,19.0,7,133.0
Alejandra Camino,Gumbär Gummibärchen,20130417,31.23,1,31.23
Alejandra Camino,Chef Anton's Gumbo Mix,20130417,21.35,24,512.4
Alejandra Camino,Maxilaku,20130417,20.0,40,800.0
Alejandra Camino,Tunnbröd,20130417,9.0,19,171.0
Alejandra Camino,Longlife Tofu,20130417,10.0,10,100.0
Alejandra Camino,Tarte au sucre,20130417,49.3,24,1183.2
Alejandra Camino,Jack's New England Clam Chowder,20130417,9.65,26,250.9
Alejandra Camino,Uncle Bob's Organic Dried Pears,20130417,30.0,46,1380.0
Alejandra Camino,Spegesild,20130417,12.0,45,540.0
Alejandra Camino,Gustaf's Knäckebröd,20130417,21.0,21,441.0
Alejandra Camino,Gravad lax,20130417,26.0,36,936.0
Alejandra Camino,Pâté chinois,20130417,24.0,10,240.0
Alejandra Camino,Tofu,20130417,23.25,42,976.5
Alejandra Camino,Chef Anton's Cajun Seasoning,20130417,22.0,12,264.0
Alejandra Camino,Teatime Chocolate Biscuits,20130417,9.2,2,18.4
Alejandra Camino,Original Frankfurter grüne Soße,20130417,13.0,18,234.0
Alejandra Camino,Sir Rodney's Scones,20130417,10.0,42,420.0
Alejandra Camino,Ipoh Coffee,20130417,46.0,44,2024.0
Alejandra Camino,Chartreuse verte,20130417,18.0,2,36.0
Alejandra Camino,Nord-Ost Matjeshering,20130417,25.89,33,854.37
Alejandra Camino,Steeleye Stout,20130417,18.0,38,684.0
Alejandra Camino,Pavlova,20130417,17.45,40,698.0
Alejandra Camino,Camembert Pierrot,20130417,34.0,45,1530.0
Alejandra Camino,Escargots de Bourgogne,20130417,13.25,42,556.5
Alejandra Camino,Alice Mutton,20130417,39.0,31,1209.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20130417,21.05,17,357.85
Alejandra Camino,Sir Rodney's Marmalade,20130417,81.0,4,324.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20130417,14.0,50,700.0
Alejandra Camino,Louisiana Hot Spiced Okra,20130417,17.0,36,612.0
Alejandra Camino,Vegie-spread,20130417,43.9,25,1097.5
Alejandra Camino,Rhönbräu Klosterbier,20130417,7.75,37,286.75
Alejandra Camino,Ikura,20130417,31.0,18,558.0
Alejandra Camino,Flotemysost,20130417,21.5,14,301.0
Alejandra Camino,Carnarvon Tigers,20130417,62.5,15,937.5
Alejandra Camino,Boston Crab Meat,20130417,18.4,10,184.0
Alejandra Camino,Genen Shouyu,20130417,15.5,1,15.5
Alejandra Camino,Gorgonzola Telino,20130417,12.5,11,137.5
Alejandra Camino,Konbu,20130417,6.0,27,162.0
Alejandra Camino,Sasquatch Ale,20130417,14.0,39,546.0
Alejandra Camino,Queso Manchego La Pastora,20130417,38.0,31,1178.0
Alejandra Camino,Gnocchi di nonna Alice,20130417,38.0,1,38.0
Alejandra Camino,Schoggi Schokolade,20130417,43.9,13,570.7
Alejandra Camino,Northwoods Cranberry Sauce,20130417,40.0,20,800.0
Alejandra Camino,Mozzarella di Giovanni,20130417,34.8,42,1461.6
Alejandra Camino,Camembert Pierrot,20150312,34.0,4,136.0
Alejandra Camino,Alice Mutton,20150312,39.0,3,117.0
Alejandra Camino,Thüringer Rostbratwurst,20150312,123.79,46,5694.34
Alejandra Camino,Tarte au sucre,20150312,49.3,20,986.0
Alejandra Camino,Lakkalikööri,20150312,18.0,50,900.0
Alejandra Camino,Inlagd Sill,20150312,19.0,1,19.0
Alejandra Camino,Sir Rodney's Scones,20150312,10.0,22,220.0
Alejandra Camino,Pâté chinois,20150312,24.0,24,576.0
Alejandra Camino,Genen Shouyu,20150312,15.5,6,93.0
Alejandra Camino,Wimmers gute Semmelknödel,20150312,33.25,40,1330.0
Alejandra Camino,Sasquatch Ale,20150312,14.0,1,14.0
Alejandra Camino,Mishi Kobe Niku,20150312,97.0,42,4074.0
Alejandra Camino,Rössle Sauerkraut,20150312,45.6,28,1276.8
Alejandra Camino,Ikura,20150312,31.0,31,961.0
Alejandra Camino,Raclette Courdavault,20150312,55.0,18,990.0
Alejandra Camino,Boston Crab Meat,20150312,18.4,3,55.2
Alejandra Camino,Côte de Blaye,20140803,263.5,8,2108.0
Alejandra Camino,Sir Rodney's Scones,20140803,10.0,42,420.0
Alejandra Camino,Rhönbräu Klosterbier,20140803,7.75,48,372.0
Alejandra Camino,Chef Anton's Gumbo Mix,20140803,21.35,14,298.9
Alejandra Camino,Geitost,20140803,2.5,44,110.0
Alejandra Camino,Valkoinen suklaa,20140803,16.25,14,227.5
Alejandra Camino,Carnarvon Tigers,20140803,62.5,23,1437.5
Alejandra Camino,Chocolade,20140803,12.75,11,140.25
Alejandra Camino,Chang,20140803,19.0,5,95.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20140803,30.0,32,960.0
Alejandra Camino,Gudbrandsdalsost,20140803,36.0,22,792.0
Alejandra Camino,Jack's New England Clam Chowder,20140803,9.65,34,328.1
Alejandra Camino,Gnocchi di nonna Alice,20140803,38.0,8,304.0
Alejandra Camino,Röd Kaviar,20140803,15.0,25,375.0
Alejandra Camino,Mishi Kobe Niku,20140803,97.0,25,2425.0
Alejandra Camino,Sasquatch Ale,20140803,14.0,38,532.0
Alejandra Camino,Gumbär Gummibärchen,20140803,31.23,10,312.3
Alejandra Camino,Louisiana Hot Spiced Okra,20140803,17.0,49,833.0
Alejandra Camino,Manjimup Dried Apples,20140803,53.0,46,2438.0
Alejandra Camino,Maxilaku,20140803,20.0,20,400.0
Alejandra Camino,Ipoh Coffee,20140803,46.0,8,368.0
Alejandra Camino,Vegie-spread,20140803,43.9,48,2107.2
Alejandra Camino,Thüringer Rostbratwurst,20140803,123.79,32,3961.28
Alejandra Camino,Flotemysost,20140803,21.5,5,107.5
Alejandra Camino,Aniseed Syrup,20140803,10.0,18,180.0
Alejandra Camino,Sir Rodney's Marmalade,20140803,81.0,11,891.0
Alejandra Camino,Spegesild,20140803,12.0,43,516.0
Alejandra Camino,Rössle Sauerkraut,20140803,45.6,44,2006.4
Alejandra Camino,Mascarpone Fabioli,20140803,32.0,14,448.0
Alejandra Camino,Ravioli Angelo,20140803,19.5,19,370.5
Alejandra Camino,Sirop d'érable,20140803,28.5,21,598.5
Alejandra Camino,Alice Mutton,20140803,39.0,38,1482.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20140803,22.0,8,176.0
Alejandra Camino,Outback Lager,20140803,15.0,4,60.0
Alejandra Camino,Pâté chinois,20140803,24.0,39,936.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20140803,14.0,3,42.0
Alejandra Camino,Tunnbröd,20140803,9.0,3,27.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20140803,21.05,27,568.35
Alejandra Camino,Mozzarella di Giovanni,20140803,34.8,13,452.4
Alejandra Camino,Chartreuse verte,20140803,18.0,49,882.0
Alejandra Camino,Longlife Tofu,20140803,10.0,14,140.0
Alejandra Camino,Filo Mix,20140803,7.0,8,56.0
Alejandra Camino,Genen Shouyu,20140803,15.5,39,604.5
Alejandra Camino,Grandma's Boysenberry Spread,20140803,25.0,28,700.0
Alejandra Camino,Konbu,20140803,6.0,29,174.0
Alejandra Camino,Original Frankfurter grüne Soße,20140803,13.0,35,455.0
Alejandra Camino,Wimmers gute Semmelknödel,20140803,33.25,44,1463.0
Alejandra Camino,Camembert Pierrot,20140803,34.0,5,170.0
Alejandra Camino,Gorgonzola Telino,20140803,12.5,34,425.0
Alejandra Camino,Zaanse koeken,20140803,9.5,50,475.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20140803,14.0,47,658.0
Alejandra Camino,Raclette Courdavault,20140803,55.0,47,2585.0
Alejandra Camino,Inlagd Sill,20140803,19.0,7,133.0
Alejandra Camino,Escargots de Bourgogne,20140803,13.25,36,477.0
Alejandra Camino,Nord-Ost Matjeshering,20140803,25.89,49,1268.61
Alejandra Camino,Schoggi Schokolade,20140803,43.9,42,1843.8
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20150111,21.05,40,842.0
Alejandra Camino,Pavlova,20150111,17.45,36,628.2
Alejandra Camino,Aniseed Syrup,20150111,10.0,4,40.0
Alejandra Camino,Röd Kaviar,20150111,15.0,3,45.0
Alejandra Camino,Geitost,20150111,2.5,22,55.0
Alejandra Camino,Chef Anton's Gumbo Mix,20150111,21.35,5,106.75
Alejandra Camino,Maxilaku,20150111,20.0,48,960.0
Alejandra Camino,Valkoinen suklaa,20150111,16.25,3,48.75
Alejandra Camino,Gula Malacca,20150111,19.45,27,525.15
Alejandra Camino,Tarte au sucre,20150111,49.3,7,345.1
Alejandra Camino,Mishi Kobe Niku,20150111,97.0,17,1649.0
Alejandra Camino,Chocolade,20150111,12.75,12,153.0
Alejandra Camino,Northwoods Cranberry Sauce,20150111,40.0,38,1520.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20150111,22.0,25,550.0
Alejandra Camino,Gustaf's Knäckebröd,20150111,21.0,18,378.0
Alejandra Camino,Lakkalikööri,20150111,18.0,13,234.0
Alejandra Camino,Gorgonzola Telino,20150111,12.5,33,412.5
Alejandra Camino,Konbu,20150111,6.0,6,36.0
Alejandra Camino,Thüringer Rostbratwurst,20150111,123.79,34,4208.86
Alejandra Camino,Vegie-spread,20150111,43.9,4,175.6
Alejandra Camino,Zaanse koeken,20150111,9.5,46,437.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20150111,14.0,2,28.0
Alejandra Camino,Genen Shouyu,20150111,15.5,13,201.5
Alejandra Camino,Chartreuse verte,20150111,18.0,3,54.0
Alejandra Camino,Rössle Sauerkraut,20150111,45.6,15,684.0
Alejandra Camino,Rhönbräu Klosterbier,20150111,7.75,11,85.25
Alejandra Camino,Longlife Tofu,20150111,10.0,14,140.0
Alejandra Camino,Sasquatch Ale,20150111,14.0,5,70.0
Alejandra Camino,Sirop d'érable,20150111,28.5,40,1140.0
Alejandra Camino,Chang,20150111,19.0,27,513.0
Alejandra Camino,Mascarpone Fabioli,20150111,32.0,19,608.0
Alejandra Camino,Gumbär Gummibärchen,20150111,31.23,45,1405.35
Alejandra Camino,Queso Cabrales,20150111,21.0,17,357.0
Alejandra Camino,Pâté chinois,20150111,24.0,18,432.0
Alejandra Camino,Scottish Longbreads,20150111,12.5,11,137.5
Alejandra Camino,Louisiana Hot Spiced Okra,20150111,17.0,8,136.0
Alejandra Camino,Laughing Lumberjack Lager,20150111,14.0,48,672.0
Alejandra Camino,Gudbrandsdalsost,20150111,36.0,41,1476.0
Alejandra Camino,Raclette Courdavault,20150111,55.0,48,2640.0
Alejandra Camino,Escargots de Bourgogne,20150111,13.25,46,609.5
Alejandra Camino,Geitost,20130707,2.5,30,75.0
Alejandra Camino,Tofu,20130707,23.25,21,488.25
Alejandra Camino,Rhönbräu Klosterbier,20130707,7.75,10,77.5
Alejandra Camino,Gustaf's Knäckebröd,20130707,21.0,48,1008.0
Alejandra Camino,Mozzarella di Giovanni,20130707,34.8,13,452.4
Alejandra Camino,Genen Shouyu,20130707,15.5,29,449.5
Alejandra Camino,Grandma's Boysenberry Spread,20130707,25.0,43,1075.0
